index,Date,Route_number,Direction,Board_number,Transport_number,Stop_number,Ident_station,Name_stop,Time_stop,In_people,Out_people,People_inside,Type_Transport
318,2024-04-01,42,Прямое,3125,42_19,18.0,37424.0,"Курская ул., 28",2024-04-01 20:17:25,5,1,10,Троллейбус
319,2024-04-01,42,Прямое,3125,42_19,19.0,37425.0,Лиговский пр.,2024-04-01 20:18:48,1,1,14,Троллейбус
320,2024-04-01,42,Прямое,3125,42_19,20.0,37428.0,"Ст. метро ""Обводный канал""",2024-04-01 20:20:13,6,2,14,Троллейбус
321,2024-04-01,42,Прямое,3125,42_19,21.0,37429.0,"Ст. метро ""Лиговский пр.""",2024-04-01 20:22:38,6,3,18,Троллейбус
322,2024-04-01,42,Прямое,3125,42_19,22.0,37431.0,Кузнечный пер.,2024-04-01 20:25:56,2,1,21,Троллейбус
323,2024-04-01,42,Прямое,3125,42_19,23.0,37433.0,Московский вокзал,2024-04-01 20:28:34,0,21,22,Троллейбус
324,2024-04-01,42,Прямое,3125,,,37434.0,Московский вокзал,2024-04-01 20:31:48,1,0,1,Троллейбус
325,2024-04-01,42,Обратное,3125,42_20,,37432.0,Кузнечный пер.,2024-04-01 20:33:31,0,1,2,Троллейбус
326,2024-04-01,42,Обратное,3125,42_20,3.0,37430.0,"Ст. метро ""Лиговский пр.""",2024-04-01 20:35:56,1,0,1,Троллейбус
327,2024-04-01,42,Обратное,3125,42_20,4.0,37422.0,Прилукская ул.,2024-04-01 20:43:05,1,0,2,Троллейбус
328,2024-04-01,42,Обратное,3125,42_20,8.0,15916.0,"Ст. метро ""Волковская""",2024-04-01 20:47:24,3,0,3,Троллейбус
329,2024-04-01,42,Обратное,3125,42_20,11.0,15920.0,"Бухарестская ул., 6",2024-04-01 20:49:26,4,2,6,Троллейбус
330,2024-04-01,42,Обратное,3125,42_20,12.0,15930.0,"Ст. метро ""Бухарестская""",2024-04-01 20:53:14,1,2,8,Троллейбус
331,2024-04-01,42,Обратное,3125,42_20,14.0,15933.0,Университет профсоюзов,2024-04-01 20:54:56,9,0,7,Троллейбус
332,2024-04-01,42,Обратное,3125,42_20,15.0,16547.0,Пражская ул.,2024-04-01 20:56:25,1,0,16,Троллейбус
333,2024-04-01,42,Обратное,3125,42_20,16.0,16491.0,"Пражская ул., 14",2024-04-01 20:57:27,0,1,17,Троллейбус
334,2024-04-01,42,Обратное,3125,42_20,17.0,16898.0,Ул. Белы Куна / Пражская ул.,2024-04-01 20:58:58,4,1,16,Троллейбус
335,2024-04-01,42,Обратное,3125,42_20,18.0,15895.0,Ул. Турку,2024-04-01 21:01:41,0,7,19,Троллейбус
336,2024-04-01,42,Обратное,3125,42_20,20.0,15903.0,Администрация Фрунзенского района,2024-04-01 21:02:58,1,6,12,Троллейбус
337,2024-04-01,42,Обратное,3125,42_20,21.0,15349.0,Пражская ул./ Пр. Славы,2024-04-01 21:06:23,0,3,7,Троллейбус
338,2024-04-01,42,Обратное,3125,42_20,22.0,15352.0,Гамбургская пл.,2024-04-01 21:09:08,0,3,4,Троллейбус
340,2024-04-01,42,Прямое,3125,,,15316.0,Ж.-д. платформа Сортировочная имени В.Н. Морозова,2024-04-01 21:19:44,1,0,1,Троллейбус
341,2024-04-01,42,Прямое,3125,42_21,,15443.0,Пражская ул.,2024-04-01 21:26:11,3,0,2,Троллейбус
342,2024-04-01,42,Прямое,3125,42_21,4.0,15447.0,Администрация Фрунзенского района,2024-04-01 21:27:07,1,0,5,Троллейбус
343,2024-04-01,42,Прямое,3125,42_21,5.0,15679.0,Ул. Турку,2024-04-01 21:28:09,1,1,6,Троллейбус
344,2024-04-01,42,Прямое,3125,42_21,6.0,15682.0,"Пражская ул., 32",2024-04-01 21:29:03,0,1,6,Троллейбус
345,2024-04-01,42,Прямое,3125,42_21,7.0,15835.0,Ул. Белы Куна,2024-04-01 21:30:49,0,4,5,Троллейбус
346,2024-04-01,42,Прямое,3125,42_21,8.0,15838.0,"Пражская ул., 14",2024-04-01 21:31:47,1,0,1,Троллейбус
347,2024-04-01,42,Прямое,3125,42_21,9.0,37425.0,Лиговский пр.,2024-04-01 21:49:37,0,1,2,Троллейбус
348,2024-04-01,42,Прямое,3125,,,37434.0,Московский вокзал,2024-04-01 22:04:19,3,0,1,Троллейбус
349,2024-04-01,42,Обратное,3125,42_22,,37432.0,Кузнечный пер.,2024-04-01 22:05:11,2,0,4,Троллейбус
350,2024-04-01,42,Обратное,3125,42_22,3.0,37430.0,"Ст. метро ""Лиговский пр.""",2024-04-01 22:06:47,1,1,5,Троллейбус
351,2024-04-01,42,Обратное,3125,42_22,4.0,37427.0,"Ст. метро ""Обводный канал""",2024-04-01 22:09:50,1,1,6,Троллейбус
352,2024-04-01,42,Обратное,3125,42_22,5.0,37423.0,Курская ул.,2024-04-01 22:13:30,0,1,6,Троллейбус
353,2024-04-01,42,Обратное,3125,42_22,7.0,15910.0,"Церковь Святого Иова, по требованию",2024-04-01 22:18:00,0,1,5,Троллейбус
354,2024-04-01,42,Обратное,3125,42_22,10.0,15933.0,Университет профсоюзов,2024-04-01 22:27:09,1,0,4,Троллейбус
355,2024-04-01,42,Обратное,3125,42_22,15.0,16898.0,Ул. Белы Куна / Пражская ул.,2024-04-01 22:31:09,0,1,5,Троллейбус
356,2024-04-01,42,Обратное,3125,42_22,18.0,15889.0,"Пражская ул., 25",2024-04-01 22:32:35,0,1,4,Троллейбус
359,2024-04-01,42,Обратное,3125,42_22,19.0,16883.0,Ж.-д. платформа Сортировочная (посадки/высадки нет),2024-04-01 22:44:14,1,1,1,Троллейбус
360,2024-04-01,42,Прямое,3125,,,15443.0,Пражская ул.,2024-04-01 22:54:43,5,0,1,Троллейбус
361,2024-04-01,42,Прямое,3125,,,15682.0,"Пражская ул., 32",2024-04-01 22:57:01,0,3,6,Троллейбус
362,2024-04-01,42,Прямое,3125,,,15835.0,Ул. Белы Куна,2024-04-01 22:58:50,0,1,3,Троллейбус
363,2024-04-01,42,Прямое,3125,,,15838.0,"Пражская ул., 14",2024-04-01 22:59:43,1,0,2,Троллейбус
364,2024-04-01,42,Прямое,3125,,,15867.0,Университет профсоюзов,2024-04-01 23:04:01,2,0,3,Троллейбус
365,2024-04-01,42,Прямое,3125,,,15871.0,"Ст. метро ""Бухарестская""",2024-04-01 23:05:27,2,1,5,Троллейбус
366,2024-04-01,42,Прямое,3125,,,15873.0,Университет кино и телевидения,2024-04-01 23:07:11,1,3,6,Троллейбус
367,2024-04-01,42,Прямое,3125,,,15877.0,"Бухарестская ул., 6",2024-04-01 23:08:01,0,2,4,Троллейбус
368,2024-04-01,42,Прямое,3125,,,37421.0,Днепропетровская ул.,2024-04-01 23:15:04,0,1,2,Троллейбус
369,2024-04-01,42,Прямое,3125,,,37428.0,"Ст. метро ""Обводный канал""",2024-04-01 23:19:47,2,0,1,Троллейбус
370,2024-04-01,42,Прямое,3125,,,37429.0,"Ст. метро ""Лиговский пр.""",2024-04-01 23:21:43,0,2,3,Троллейбус
372,2024-04-02,42,Прямое,3125,,,16883.0,Ж.-д. платформа Сортировочная (посадки/высадки нет),2024-04-02 05:34:02,1,1,1,Троллейбус
373,2024-04-02,42,Прямое,3125,42_1,,15319.0,Гамбургская пл.,2024-04-02 05:49:55,1,0,1,Троллейбус
374,2024-04-02,42,Прямое,3125,42_1,3.0,15443.0,Пражская ул.,2024-04-02 05:52:03,1,0,2,Троллейбус
375,2024-04-02,42,Прямое,3125,42_1,4.0,15447.0,Администрация Фрунзенского района,2024-04-02 05:52:50,1,0,3,Троллейбус
376,2024-04-02,42,Прямое,3125,42_1,5.0,15679.0,Ул. Турку,2024-04-02 05:53:47,3,0,4,Троллейбус
377,2024-04-02,42,Прямое,3125,42_1,6.0,15835.0,Ул. Белы Куна,2024-04-02 05:56:50,1,0,7,Троллейбус
378,2024-04-02,42,Прямое,3125,42_1,8.0,15838.0,"Пражская ул., 14",2024-04-02 05:57:48,1,1,8,Троллейбус
379,2024-04-02,42,Прямое,3125,42_1,9.0,15841.0,Ул. Фучика,2024-04-02 05:59:03,0,1,8,Троллейбус
380,2024-04-02,42,Прямое,3125,42_1,10.0,15871.0,"Ст. метро ""Бухарестская""",2024-04-02 06:01:45,0,2,7,Троллейбус
381,2024-04-02,42,Прямое,3125,42_1,12.0,15873.0,Университет кино и телевидения,2024-04-02 06:03:06,1,1,5,Троллейбус
382,2024-04-02,42,Прямое,3125,42_1,13.0,15888.0,Ул. Салова,2024-04-02 06:06:55,0,1,5,Троллейбус
383,2024-04-02,42,Прямое,3125,42_1,16.0,37425.0,Лиговский пр.,2024-04-02 06:13:39,1,0,4,Троллейбус
384,2024-04-02,42,Прямое,3125,42_1,20.0,37433.0,Московский вокзал,2024-04-02 06:24:32,0,4,5,Троллейбус
385,2024-04-02,42,Прямое,3125,,,37434.0,Московский вокзал,2024-04-02 06:27:33,2,0,1,Троллейбус
386,2024-04-02,42,Обратное,3125,42_2,,37430.0,"Ст. метро ""Лиговский пр.""",2024-04-02 06:30:33,2,0,3,Троллейбус
387,2024-04-02,42,Обратное,3125,42_2,4.0,37427.0,"Ст. метро ""Обводный канал""",2024-04-02 06:33:31,4,0,5,Троллейбус
388,2024-04-02,42,Обратное,3125,42_2,5.0,37426.0,Автовокзал,2024-04-02 06:34:40,0,4,9,Троллейбус
389,2024-04-02,42,Обратное,3125,42_2,6.0,37423.0,Курская ул.,2024-04-02 06:36:54,0,1,5,Троллейбус
390,2024-04-02,42,Обратное,3125,42_2,7.0,37422.0,Прилукская ул.,2024-04-02 06:38:34,0,1,4,Троллейбус
391,2024-04-02,42,Обратное,3125,42_2,8.0,15905.0,Расстанный пер.,2024-04-02 06:39:38,1,0,3,Троллейбус
392,2024-04-02,42,Обратное,3125,42_2,9.0,15916.0,"Ст. метро ""Волковская""",2024-04-02 06:42:38,0,1,4,Троллейбус
393,2024-04-02,42,Обратное,3125,42_2,11.0,15924.0,Университет кино и телевидения,2024-04-02 06:46:01,4,0,3,Троллейбус
394,2024-04-02,42,Обратное,3125,42_2,13.0,15930.0,"Ст. метро ""Бухарестская""",2024-04-02 06:49:03,3,1,7,Троллейбус
395,2024-04-02,42,Обратное,3125,42_2,14.0,16547.0,Пражская ул.,2024-04-02 06:52:41,0,1,9,Троллейбус
396,2024-04-02,42,Обратное,3125,42_2,16.0,16491.0,"Пражская ул., 14",2024-04-02 06:53:47,0,5,8,Троллейбус
397,2024-04-02,42,Обратное,3125,42_2,17.0,16898.0,Ул. Белы Куна / Пражская ул.,2024-04-02 06:55:09,1,0,3,Троллейбус
398,2024-04-02,42,Обратное,3125,42_2,18.0,15903.0,Администрация Фрунзенского района,2024-04-02 06:58:26,0,1,4,Троллейбус
399,2024-04-02,42,Обратное,3125,42_2,21.0,15349.0,Пражская ул./ Пр. Славы,2024-04-02 07:00:26,0,1,3,Троллейбус
400,2024-04-02,42,Обратное,3125,42_2,22.0,15357.0,Ж.-д. платформа Сортировочная имени В.Н. Морозова,2024-04-02 07:04:44,0,1,2,Троллейбус
401,2024-04-02,42,Прямое,3125,,,15316.0,Ж.-д. платформа Сортировочная имени В.Н. Морозова,2024-04-02 07:12:26,7,0,1,Троллейбус
402,2024-04-02,42,Прямое,3125,42_3,,15319.0,Гамбургская пл.,2024-04-02 07:14:55,1,0,8,Троллейбус
403,2024-04-02,42,Прямое,3125,42_3,3.0,15443.0,Пражская ул.,2024-04-02 07:17:25,6,0,9,Троллейбус
404,2024-04-02,42,Прямое,3125,42_3,4.0,15447.0,Администрация Фрунзенского района,2024-04-02 07:18:08,2,0,15,Троллейбус
405,2024-04-02,42,Прямое,3125,42_3,5.0,15679.0,Ул. Турку,2024-04-02 07:19:49,10,3,17,Троллейбус
406,2024-04-02,42,Прямое,3125,42_3,6.0,15682.0,"Пражская ул., 32",2024-04-02 07:20:45,5,0,24,Троллейбус
407,2024-04-02,42,Прямое,3125,42_3,7.0,15835.0,Ул. Белы Куна,2024-04-02 07:22:46,9,3,29,Троллейбус
408,2024-04-02,42,Прямое,3125,42_3,8.0,15838.0,"Пражская ул., 14",2024-04-02 07:23:57,4,10,35,Троллейбус
409,2024-04-02,42,Прямое,3125,42_3,9.0,15841.0,Ул. Фучика,2024-04-02 07:25:47,1,3,29,Троллейбус
410,2024-04-02,42,Прямое,3125,42_3,10.0,15867.0,Университет профсоюзов,2024-04-02 07:27:48,0,1,27,Троллейбус
411,2024-04-02,42,Прямое,3125,42_3,11.0,15871.0,"Ст. метро ""Бухарестская""",2024-04-02 07:29:16,0,5,26,Троллейбус
412,2024-04-02,42,Прямое,3125,42_3,12.0,15873.0,Университет кино и телевидения,2024-04-02 07:30:25,0,3,21,Троллейбус
413,2024-04-02,42,Прямое,3125,42_3,13.0,15877.0,"Бухарестская ул., 6",2024-04-02 07:31:53,1,1,18,Троллейбус
414,2024-04-02,42,Прямое,3125,42_3,14.0,15882.0,"Ст. метро ""Волковская""",2024-04-02 07:33:52,0,1,18,Троллейбус
415,2024-04-02,42,Прямое,3125,42_3,15.0,15888.0,Ул. Салова,2024-04-02 07:34:56,0,3,17,Троллейбус
416,2024-04-02,42,Прямое,3125,42_3,16.0,15896.0,Старообрядческий мост,2024-04-02 07:37:01,1,1,14,Троллейбус
417,2024-04-02,42,Прямое,3125,42_3,17.0,37421.0,Днепропетровская ул.,2024-04-02 07:39:03,0,1,14,Троллейбус
418,2024-04-02,42,Прямое,3125,42_3,18.0,37424.0,"Курская ул., 28",2024-04-02 07:40:36,3,0,13,Троллейбус
419,2024-04-02,42,Прямое,3125,42_3,19.0,37425.0,Лиговский пр.,2024-04-02 07:41:18,0,1,16,Троллейбус
420,2024-04-02,42,Прямое,3125,42_3,20.0,37429.0,"Ст. метро ""Лиговский пр.""",2024-04-02 07:46:37,1,2,15,Троллейбус
421,2024-04-02,42,Прямое,3125,,,37432.0,Кузнечный пер.,2024-04-02 07:49:36,0,3,14,Троллейбус
422,2024-04-02,42,Прямое,3125,,,37433.0,Московский вокзал,2024-04-02 07:50:40,0,10,11,Троллейбус
423,2024-04-02,42,Прямое,3125,,,37434.0,Московский вокзал,2024-04-02 07:53:51,3,0,1,Троллейбус
424,2024-04-02,42,Обратное,3125,42_4,,37432.0,Кузнечный пер.,2024-04-02 07:55:07,4,0,4,Троллейбус
425,2024-04-02,42,Обратное,3125,42_4,3.0,37430.0,"Ст. метро ""Лиговский пр.""",2024-04-02 07:56:52,3,1,8,Троллейбус
426,2024-04-02,42,Обратное,3125,42_4,4.0,37427.0,"Ст. метро ""Обводный канал""",2024-04-02 07:59:34,2,5,10,Троллейбус
427,2024-04-02,42,Обратное,3125,42_4,5.0,37426.0,Автовокзал,2024-04-02 08:01:01,0,2,7,Троллейбус
428,2024-04-02,42,Обратное,3125,42_4,6.0,15924.0,Университет кино и телевидения,2024-04-02 08:10:21,3,0,5,Троллейбус
429,2024-04-02,42,Обратное,3125,42_4,13.0,15930.0,"Ст. метро ""Бухарестская""",2024-04-02 08:12:03,3,0,8,Троллейбус
430,2024-04-02,42,Обратное,3125,42_4,14.0,15933.0,Университет профсоюзов,2024-04-02 08:14:03,3,1,11,Троллейбус
431,2024-04-02,42,Обратное,3125,42_4,15.0,16547.0,Пражская ул.,2024-04-02 08:16:05,0,4,10,Троллейбус
432,2024-04-02,42,Обратное,3125,42_4,16.0,16491.0,"Пражская ул., 14",2024-04-02 08:17:33,1,4,9,Троллейбус
433,2024-04-02,42,Обратное,3125,42_4,17.0,16898.0,Ул. Белы Куна / Пражская ул.,2024-04-02 08:19:49,1,0,6,Троллейбус
434,2024-04-02,42,Обратное,3125,42_4,18.0,15889.0,"Пражская ул., 25",2024-04-02 08:21:59,3,1,7,Троллейбус
435,2024-04-02,42,Обратное,3125,42_4,19.0,15903.0,Администрация Фрунзенского района,2024-04-02 08:24:28,0,1,9,Троллейбус
436,2024-04-02,42,Обратное,3125,42_4,21.0,15349.0,Пражская ул./ Пр. Славы,2024-04-02 08:28:32,2,3,6,Троллейбус
437,2024-04-02,42,Обратное,3125,42_4,22.0,15352.0,Гамбургская пл.,2024-04-02 08:31:04,0,1,7,Троллейбус
438,2024-04-02,42,Прямое,3125,,,15316.0,Ж.-д. платформа Сортировочная имени В.Н. Морозова,2024-04-02 08:32:38,1,4,2,Троллейбус
439,2024-04-02,42,Прямое,3125,42_5,,15319.0,Гамбургская пл.,2024-04-02 08:58:31,3,0,3,Троллейбус
440,2024-04-02,42,Прямое,3125,42_5,3.0,15443.0,Пражская ул.,2024-04-02 09:00:05,3,0,6,Троллейбус
